203.989	36.2791	17.7848	14.2831	-0.196893	3.79386	0.0947085	13.6919	1.63661	0.27401	1.2625	0.499681	0.0670792	128.842	3.25479	4.2067	252	0.111314	1.66587	0.000692717	1.65E-10	8.46E-14	1.66E-13	-1.75E-26	-2.13E-18	-8.92E-27
193.429	55.1549	28.5143	21.7145	-0.238469	3.8228	0.126559	9.96458	1.92397	0.342886	0.319728	0.480041	0.0701983	148.098	3.04275	3.27486	356	0.0606257	1.62616	0.00068191	4.20E-11	3.77E-15	5.47E-14	-7.84E-28	-3.54E-19	5.86E-29
214.798	36.9205	17.1885	14.5356	-0.154338	2.67209	0.074556	12.9827	1.61871	0.225914	0.596899	0.463062	0.0619148	132.003	2.78658	4.659	533	0.0734976	1.76312	0.000673203	4.50E-11	1.31E-14	4.95E-14	-1.24E-27	-3.16E-19	-2.08E-28
216.475	34.5868	15.9773	13.6168	-0.147738	5.93069	0.0718539	13.2245	2.26377	0.206801	1.7013	0.557456	0.0598791	146.707	3.21214	4.11704	551	0.0658508	1.40767	0.000671015	3.96E-11	7.98E-15	2.48E-14	-2.95E-28	-1.29E-19	1.88E-28
178.107	71.3435	40.0565	28.088	-0.298791	2.50592	0.0738655	13.0432	1.4317	0.185352	1.65957	0.311269	0.0463721	169.517	3.25153	4.01141	530	0.0607356	1.73318	0.000675746	3.68E-10	2.21E-13	2.21E-13	-4.89E-26	-4.20E-18	-2.94E-28
202.877	48.3731	23.8435	19.0445	-0.20127	2.71762	0.08646	12.1881	1.60707	0.270562	2.05556	0.431534	0.0404988	223.397	2.8041	4.34652	931	0.0548321	1.59417	0.000680145	5.26E-11	1.47E-14	9.55E-14	-2.72E-27	-6.89E-19	2.33E-27
207.572	43.663	21.0351	17.1902	-0.182788	3.75938	0.120529	10.2108	1.42791	0.173342	0.904255	0.426942	0.0475594	120.251	3.23119	3.16006	230	0.0803622	1.5677	0.000676317	1.67E-10	6.52E-14	1.28E-13	-8.21E-27	-1.29E-18	8.34E-27
158.252	64.5495	40.7891	25.5136	-0.374498	4.82562	0.0706187	13.3397	2.54509	0.105544	0.662577	0.308689	0.032663	176.292	4.08988	3.26163	210	0.100271	1.72088	0.000674751	1.83E-10	4.11E-14	9.02E-14	-5.37E-27	-1.19E-18	-1.20E-27
172.933	52.0699	30.1099	20.5	-0.319162	5.21376	0.24897	7.10446	1.5729	0.315606	0.568	0.736911	0.0423662	138.649	2.61976	2.71188	321	0.112647	1.30371	0.00071321	3.74E-10	5.67E-14	1.57E-13	-7.81E-27	-1.69E-18	-1.27E-26
165.05	55.7525	33.7793	21.9498	-0.350199	4.56148	0.113696	10.5131	2.26341	0.158141	2.13084	0.331842	0.0267667	238.139	3.83398	2.7421	374	0.10715	1.76952	0.000676081	1.12E-10	5.92E-14	6.24E-14	-1.40E-28	-3.00E-19	3.79E-27
177.019	45.8258	25.8875	18.0416	-0.303075	6.06	0.149817	9.1585	2.22114	0.249908	2.06422	0.602596	0.0292355	245.015	3.12966	2.92636	452	0.0653445	1.22527	0.00068944	2.06E-10	8.11E-14	4.91E-14	-2.88E-27	-6.61E-19	1.13E-27
202.177	48.2896	23.8849	19.0117	-0.204028	3.00775	0.106779	10.8483	2.13607	0.217306	0.556701	0.514521	0.034937	201.369	2.98431	3.63511	611	0.0543643	1.56414	0.000679817	4.12E-11	1.04E-14	7.65E-14	-2.08E-27	-4.87E-19	-5.77E-28
195.417	46.2796	23.6824	18.2923	-0.2276	6.55754	0.168006	8.64853	1.73722	0.203216	0.592105	0.50656	0.0666667	86.3524	3.27553	2.64035	110	0.107625	1.48858	0.000676149	1.77E-10	6.51E-14	8.51E-14	-6.33E-27	-1.13E-18	3.35E-28
184.829	36.4924	19.7439	14.3671	-0.272328	8.28395	0.15538	8.99306	2.12093	0.403253	4.56897	0.72952	0.0460638	268.621	3.41203	2.63569	802	0.0532866	1.29698	0.000679571	4.31E-11	7.88E-15	9.26E-15	-7.71E-29	-5.98E-20	-1.76E-29
184.542	41.1304	22.2879	16.2571	-0.270586	7.61614	0.0979314	11.3278	2.06353	0.196002	2.14286	0.493853	0.0271899	284.948	3.48954	3.24621	1438	0.0430184	1.4754	0.000677394	9.37E-11	2.17E-14	1.43E-14	-1.11E-28	-7.18E-20	-2.25E-28
173.568	51.8613	29.8795	20.4985	-0.31396	6.1704	0.104193	10.9821	2.02251	0.114207	0.899225	0.327709	0.0303395	167.26	4.04595	2.71434	172	0.0884615	1.68895	0.000679463	3.01E-10	9.50E-14	3.75E-14	-9.73E-28	-4.13E-19	-2.01E-27
181.931	32.6621	17.9531	12.9099	-0.280906	6.08938	0.132773	9.72861	1.81583	0.188304	1.0625	0.610201	0.0319968	184.714	3.22623	3.01547	265	0.123082	1.3518	0.000698743	5.45E-10	4.97E-14	4.31E-14	-1.97E-27	-9.85E-19	-3.20E-28
193.301	46.0011	23.7976	18.1107	-0.238972	3.47985	0.128417	9.89223	1.69363	0.204582	0.751381	0.513668	0.028518	206.302	2.90711	3.40277	511	0.045177	1.4231	0.000690481	1.37E-10	1.85E-14	1.18E-13	-5.37E-27	-1.22E-18	-1.11E-27
203.589	30.8134	15.1351	12.1313	-0.198468	1.71682	0.0948552	105.16	16.2128	53.5625	0.6	0.900585	5.4375	369.621	29.7849	3.53064	1876	0.0297059	1.71068	0.000675553	1.12E-10	3.22E-14	9.96E-15	-1.75E-28	-9.67E-20	3.35E-29
186.302	52.4347	28.145	20.7252	-0.263627	5.69782	0.110721	10.6534	1.43834	0.211987	0.868966	0.666954	0.036289	186.169	2.99146	3.56128	843	0.0683087	1.32513	0.000690257	8.93E-10	4.41E-13	1.78E-13	-4.20E-26	-4.90E-18	2.68E-26
169.084	53.7706	31.8012	21.1695	-0.334316	5.88009	0.0675202	14.1062	2.55636	0.164961	2.92857	0.340871	0.028909	335.715	4.45919	3.16339	547	0.0493015	1.85146	0.00066905	8.68E-11	4.76E-14	3.85E-14	-1.62E-27	-3.50E-19	2.92E-28
173.189	50.2359	29.0064	19.7779	-0.318154	7.78162	0.102781	11.0573	2.60052	0.136423	0.641434	0.430905	0.0203163	286.64	3.8605	2.86422	475	0.0419365	1.62118	0.000676893	1.71E-10	7.51E-14	4.16E-14	8.33E-29	-1.40E-19	2.32E-27
199.276	36.9086	18.5214	14.5309	-0.215451	4.47504	0.0870679	12.0137	1.95615	0.148895	1.85897	0.318096	0.0435897	152.736	3.72195	3.22779	247	0.0706053	1.72135	0.000670147	3.03E-11	7.06E-15	2.01E-14	-1.27E-28	-4.98E-20	-2.03E-28
188.704	42.2648	22.3974	16.6397	-0.257072	7.13628	0.167063	8.6729	2.19813	0.34675	3.90625	0.577496	0.040375	250.233	3.35951	2.58159	594	0.049129	1.36036	0.000676831	5.93E-11	2.36E-14	1.89E-14	-2.91E-28	-1.20E-19	2.73E-28
153.238	62.1748	40.574	24.4783	-0.396701	7.1329	0.116525	10.3847	2.22034	0.230789	3.49438	0.426435	0.0299866	315.149	3.94306	2.63367	626	0.0944582	1.57578	0.000677475	1.32E-10	4.99E-14	7.47E-14	-4.44E-27	-8.49E-19	1.03E-27
177.056	50.6927	28.6308	20.0367	-0.300172	3.38331	0.217822	7.59545	1.60662	0.321174	1.30709	0.734701	0.0296461	194.274	2.36096	3.21711	1235	0.0786064	1.33849	0.000724789	1.00E-09	3.85E-13	6.72E-13	-2.57E-25	-1.66E-17	2.25E-25
155.388	47.4321	30.5248	18.674	-0.388235	7.45168	0.121222	10.1816	1.74951	0.1826	0.729904	0.751881	0.0163746	367.783	3.23928	3.14316	989	0.0450058	1.21731	0.000704188	4.61E-10	1.95E-13	9.24E-14	-1.09E-26	-1.81E-18	-5.99E-27
194.223	38.6937	19.9224	15.2338	-0.235344	2.69587	0.0837046	12.2527	2.58023	0.170739	0.544872	0.258241	0.0439668	157.003	3.29965	3.71332	210	0.0737596	1.76881	0.000672891	7.57E-11	2.79E-14	2.78E-14	2.62E-29	-1.37E-19	7.74E-28
179.789	52.6057	29.2597	20.7928	-0.289371	1.35391	0.0862577	12.07	1.45964	0.218129	0.789474	0.27565	0.055653	122.673	2.59309	4.65466	304	0.138977	1.96134	0.000691037	2.68E-10	2.64E-13	1.65E-13	6.68E-27	-1.71E-18	3.39E-26
195.117	35.5192	18.204	14.0392	-0.228785	6.90416	0.0774142	12.7407	2.44453	0.130051	0.549505	0.379292	0.0306841	221.364	4.09934	3.108	366	0.0433301	1.60627	0.000669909	3.21E-11	7.67E-17	2.79E-15	1.25E-30	-1.10E-20	3.12E-31
171.701	51.2574	29.8527	20.1801	-0.32401	4.94875	0.0907112	11.7699	2.85694	0.117157	0.605381	0.254272	0.0232187	248.844	4.1901	2.80899	327	0.0428129	1.78401	0.000670447	1.31E-10	7.83E-14	4.17E-14	1.85E-28	-1.06E-19	-2.38E-27
167.721	55.1298	32.8701	21.8769	-0.334442	3.35171	0.131115	9.78991	2.23194	0.209025	0.511905	0.310572	0.074474	84.2139	3.06486	3.19425	88	0.186676	1.7037	0.000682999	3.08E-10	8.64E-14	6.60E-14	-2.47E-27	-9.22E-19	4.33E-27
196.854	37.0673	18.8299	14.5934	-0.224986	2.87265	0.0763418	12.8299	1.7864	0.2168	0.513889	0.394535	0.0385802	227.181	3.15104	4.07164	695	0.0550883	1.74276	0.000676142	8.72E-11	2.04E-14	4.51E-14	-1.37E-27	-4.11E-19	4.44E-29
177.232	52.7978	29.7903	20.7865	-0.302237	3.82091	0.0952135	11.4883	1.99807	0.137211	0.924855	0.297952	0.025578	197.604	3.2064	3.58293	328	0.103515	1.90034	0.000679728	5.72E-10	1.70E-13	6.20E-14	-5.48E-27	-1.26E-18	3.22E-27
176.583	53.2394	30.1498	21.0432	-0.302044	4.57853	0.165462	8.71476	2.0094	0.341605	0.313725	0.433346	0.0891544	102.591	3.07236	2.8365	127	0.140729	1.6595	0.000682679	1.99E-10	3.66E-14	6.43E-14	-2.14E-27	-8.31E-19	-2.26E-27
164.326	69.398	42.2319	27.322	-0.353048	3.57705	0.0652486	13.9554	1.88706	0.226765	2.4537	0.294161	0.0390636	265.909	3.3192	4.20445	666	0.0713716	1.65081	0.000679191	2.96E-10	1.32E-13	1.54E-13	-1.87E-26	-2.45E-18	-1.14E-26
162.388	56.8825	35.0288	22.3947	-0.360678	3.83158	0.0850696	12.154	2.28252	0.149682	2.00629	0.28052	0.0208789	328.394	3.76892	3.22478	690	0.0747642	1.62963	0.000675044	1.75E-10	9.40E-14	5.61E-14	-8.74E-28	-4.41E-19	3.98E-27
178.399	47.26	26.4912	18.6063	-0.297643	6.47111	0.161953	8.80868	2.49492	0.23662	2.81818	0.583437	0.0290048	257.002	3.57638	2.46302	396	0.0626311	1.40098	0.000678916	6.52E-11	1.05E-14	2.70E-14	-2.12E-28	-1.45E-19	-4.01E-28
177.487	49.3168	27.7861	19.4161	-0.301232	4.80323	0.103872	10.9991	2.12298	0.124645	1.34821	0.365909	0.0298605	181.46	3.95226	2.78298	228	0.14114	1.85585	0.000675476	2.19E-10	8.06E-14	2.58E-14	-1.15E-27	-3.82E-19	-2.37E-28
179.595	53.6681	29.8828	21.2127	-0.290138	7.74306	0.147446	9.23184	1.57546	0.177425	1.10329	0.685844	0.0173809	306.461	3.25195	2.83886	1360	0.0487656	1.2819	0.000688696	8.78E-10	3.79E-13	8.73E-14	-1.23E-26	-2.24E-18	9.99E-27
189.337	48.4365	25.5822	19.0695	-0.25458	6.78037	0.154721	9.0122	1.57201	0.184816	0.903955	0.589879	0.0230226	220.228	3.04408	2.96057	822	0.0536581	1.22395	0.000686087	6.38E-10	2.62E-13	6.83E-14	-5.78E-27	-1.21E-18	7.07E-27
158.567	60.0932	37.8977	23.7522	-0.373254	2.92677	0.0945938	11.5259	2.48023	0.19377	0.448052	0.26226	0.0492189	154.547	3.4059	3.38408	204	0.086148	1.65897	0.000680984	2.11E-10	6.86E-14	5.23E-14	-1.56E-28	-4.99E-19	3.13E-27
165.194	49.1331	29.7426	19.3437	-0.349629	7.91104	0.162691	8.78867	2.12825	0.287079	0.290598	0.554706	0.0373303	241.815	3.57783	2.45643	277	0.0365783	1.37615	0.000682936	9.64E-11	1.98E-14	4.83E-14	-1.42E-27	-4.55E-19	4.54E-28
197.852	40.4857	20.4626	16.0022	-0.217976	2.80763	0.110259	10.6758	2.18396	0.203339	2.07143	0.308683	0.0796388	88.4566	3.24516	3.28975	127	0.160677	1.55196	0.000674243	3.84E-11	5.55E-16	1.98E-14	2.53E-29	4.70E-21	6.06E-29
172.557	47.2046	27.3559	18.6579	-0.317956	1.681	0.086037	12.0854	1.6577	0.234186	1.36364	0.338814	0.0569129	123.227	2.47796	4.87716	226	0.188763	1.72727	0.000699558	3.42E-10	9.83E-14	3.78E-14	1.52E-27	-2.72E-19	-1.74E-27
177.252	50.1744	28.3068	19.8318	-0.299398	3.30208	0.105661	10.9055	2.29745	0.163645	0.554054	0.314042	0.0400461	152.085	3.41269	3.19558	189	0.0743277	1.68585	0.000676145	1.58E-10	4.80E-14	1.58E-14	2.11E-28	-2.41E-20	-3.83E-28
161.135	66.3116	41.1529	26.1069	-0.365611	6.99826	0.12479	10.0349	2.37064	0.367977	0.183673	0.513221	0.0483119	294.487	3.85288	2.60453	466	0.0222479	1.92202	0.000675581	1.27E-10	5.44E-14	6.54E-14	-3.79E-27	-7.32E-19	9.02E-28
180.628	50.3232	27.8602	19.8906	-0.286056	6.12517	0.119113	10.2713	1.88396	0.202619	0.47619	0.545373	0.0319048	226.524	3.47267	2.95775	863	0.0390712	1.47371	0.000681854	8.58E-11	1.81E-14	9.40E-14	-3.56E-27	-8.43E-19	1.53E-27
187.936	55.3466	29.4497	21.79	-0.260094	8.18259	0.144574	9.32308	2.69008	0.327763	0.239316	0.580092	0.046627	234.546	3.57888	2.60503	645	0.0334399	1.46263	0.000673475	5.58E-11	1.74E-14	4.11E-14	-1.09E-27	-3.02E-19	1.13E-28
166.803	60.2028	36.0922	23.7019	-0.343296	9.81582	0.188706	8.16041	2.22963	0.579466	0.148014	0.727745	0.05829	277.863	3.4252	2.38247	407	0.0283078	1.39383	0.000682264	1.30E-10	3.39E-14	5.81E-14	-2.57E-27	-6.62E-19	1.25E-28
177.403	36.2172	20.4153	14.3151	-0.298804	4.61728	0.0965732	11.4071	2.33141	0.139451	0.866071	0.437608	0.0408689	142.435	3.65942	3.1172	143	0.119987	1.35588	0.000684943	2.51E-10	6.77E-14	4.02E-14	-1.47E-27	-5.05E-19	1.49E-27
142.917	65.4415	45.7899	25.7644	-0.437335	9.52037	0.0983123	11.3058	2.28538	0.160839	2.80952	0.516805	0.0257627	307.553	4.3573	2.59468	507	0.136422	1.71952	0.000676267	1.22E-10	5.03E-14	4.39E-14	-2.01E-27	-4.73E-19	-4.56E-28
189.537	41.2012	21.7378	16.2851	-0.250841	2.57775	0.109638	10.7059	2.17389	0.183529	0.588235	0.290071	0.0703529	85.1452	3.04869	3.51165	130	0.174003	1.8299	0.00067683	8.50E-11	1.41E-14	5.15E-14	-6.15E-28	-1.68E-19	-1.25E-27
178.694	45.6499	25.5464	18.0434	-0.293699	5.39209	0.0941298	11.5542	2.43475	0.125969	1.28696	0.319048	0.0314336	166.291	3.59134	3.21725	228	0.116788	1.61717	0.000675917	2.42E-10	6.00E-14	2.19E-14	2.49E-28	-1.39E-20	-7.53E-28
192.651	51.3147	26.6361	20.2825	-0.238532	1.86567	0.0880083	11.9493	1.47479	0.328455	1.26891	0.491997	0.051088	154.303	2.00852	5.94932	1419	0.0821053	1.52413	0.000709419	5.52E-10	1.44E-13	2.90E-13	-1.54E-26	-6.19E-18	-5.72E-26
180.294	51.5601	28.5978	20.3795	-0.287377	2.99687	0.184558	8.25162	1.1731	0.301729	0.806202	0.535521	0.0391324	143.95	2.26252	3.6471	658	0.0855769	1.52707	0.000710924	8.47E-10	6.61E-13	6.03E-13	3.65E-26	-2.82E-18	-3.79E-25
174.676	54.9779	31.4743	21.6449	-0.312301	2.65532	0.117603	10.337	1.55256	0.196011	1.04673	0.328348	0.0418057	134.615	2.77748	3.72173	289	0.169019	1.36336	0.000687597	1.31E-09	7.68E-13	1.26E-13	3.93E-26	3.02E-18	1.94E-27
167.305	58.3821	34.8956	23.0759	-0.338715	2.36149	0.0989016	11.2721	2.42568	0.195868	0.598837	0.341535	0.0374802	180.942	3.07167	3.66969	274	0.114424	1.75949	0.000685208	3.58E-10	1.32E-13	1.77E-13	-1.97E-26	-3.24E-18	1.87E-26
144.38	64.4334	44.6276	25.3675	-0.431574	1.77182	0.339143	6.08714	1.05953	0.570319	1.2459	0.853729	0.0675151	84.599	1.64526	3.69981	239	0.442944	1.21282	0.000903567	2.97E-09	1.12E-12	2.49E-12	-2.55E-24	4.98E-17	3.28E-24
169.016	56.8924	33.661	22.3986	-0.334583	4.63804	0.108885	10.7429	2.84036	0.249178	0.296875	0.345127	0.0384457	258.94	3.71893	2.8887	453	0.0348211	1.83769	0.000676565	9.29E-11	2.36E-14	4.52E-14	-8.22E-28	-3.32E-19	1.23E-27
170.665	60.6349	35.5285	23.872	-0.32809	5.93728	0.121831	10.1561	2.37839	0.186423	0.433884	0.424196	0.0275089	258.153	3.75082	2.70769	338	0.0518939	1.58146	0.000676504	1.66E-10	6.74E-14	8.51E-14	-6.03E-27	-1.05E-18	-2.28E-27
158.672	59.5929	37.5573	23.5545	-0.372837	6.53952	0.114176	10.491	3.03551	0.255994	4.13636	0.429769	0.0593157	182.222	4.0246	2.60672	210	0.11204	1.38986	0.000674775	8.95E-11	3.19E-14	4.47E-14	-1.68E-27	-4.23E-19	-1.89E-28
163.344	57.6529	35.2954	22.698	-0.356914	3.73986	0.127603	9.92372	1.97739	0.244617	0.5	0.358754	0.0340254	214.31	3.00389	3.30362	496	0.0955905	1.80115	0.000691955	3.45E-10	1.14E-13	1.81E-13	-1.40E-26	-2.13E-18	-2.20E-26
158.524	58.8754	37.1398	23.2709	-0.373423	2.27799	0.195891	8.00936	1.82742	0.257006	0.74026	0.546777	0.0612896	87.4643	2.60421	3.07554	87	0.238369	1.31512	0.000722655	3.71E-10	1.87E-14	5.13E-13	3.45E-26	-5.81E-18	3.64E-26
151.78	61.2826	40.376	24.127	-0.402442	6.89161	0.0964413	11.4149	3.24719	0.153144	0.396761	0.388615	0.0287119	254.904	4.18664	2.72652	279	0.0383721	1.67896	0.000674946	1.24E-10	4.63E-14	5.23E-14	-2.54E-27	-5.81E-19	4.52E-28
174.383	49.0367	28.1202	19.3821	-0.31074	8.08062	0.141646	9.41895	2.39494	0.398521	5.39024	0.543498	0.0624655	221.075	3.67896	2.56022	329	0.0591319	1.60266	0.000676916	6.10E-11	1.42E-14	2.54E-14	-4.54E-28	-1.95E-19	1.65E-28
184.96	59.9126	32.3921	23.5876	-0.271809	4.4097	0.104761	10.9523	2.6572	0.181139	0.473373	0.388977	0.0400888	178.056	3.598	3.04399	350	0.0729547	1.73152	0.000671176	1.75E-10	8.46E-14	9.16E-14	-8.00E-27	-1.21E-18	-9.39E-28
195.532	41.8356	21.3957	16.4707	-0.230188	3.92539	0.142854	9.37906	1.87811	0.182455	0.746032	0.434285	0.0368119	142.125	3.05733	3.06772	215	0.119296	1.55714	0.000680744	1.29E-10	4.54E-14	7.94E-14	-2.86E-27	-4.26E-19	-3.82E-27
164.389	62.7662	38.1814	24.7111	-0.352797	3.3322	0.0781179	12.6832	2.54845	0.197693	0.504167	0.272395	0.0330923	247.776	3.27013	3.8785	512	0.0838383	1.68287	0.000684682	2.23E-10	6.36E-14	1.69E-13	-1.76E-26	-2.49E-18	-2.95E-28
171.079	50.3691	29.442	19.8303	-0.32646	2.62246	0.161629	8.81749	1.20297	0.27312	0.930693	0.493435	0.047293	133.124	2.6143	3.3728	201	0.234644	1.60818	0.000719089	1.60E-09	1.04E-12	4.84E-13	-1.70E-26	-8.77E-18	3.43E-25
179.564	41.2407	22.9672	16.2365	-0.293056	7.15599	0.203463	7.8589	1.72459	0.223088	0.707143	0.826296	0.0315296	167.521	3.01265	2.60863	121	0.0765345	1.21843	0.000698398	3.68E-10	3.52E-14	1.88E-14	-4.78E-28	-3.60E-19	6.90E-29
188.495	49.0471	26.0204	19.3099	-0.257893	7.77448	0.174704	8.48114	2.54328	0.321354	3.51923	0.642842	0.0492854	187.983	3.39937	2.49491	203	0.0627972	1.3176	0.00067556	8.78E-11	3.01E-14	4.28E-14	-1.53E-27	-3.99E-19	1.05E-28
176.206	47.4492	26.9283	18.7546	-0.303534	3.06933	0.169893	8.60038	1.99872	0.281319	0.465909	0.377323	0.0759424	88.6846	2.78365	3.0896	98	0.185845	1.27685	0.000689238	2.33E-10	2.21E-14	6.97E-14	1.95E-27	-1.92E-20	-1.93E-27
162.227	51.2564	31.5955	20.1797	-0.361312	5.26945	0.184742	8.24749	2.07104	0.32338	0.421603	0.664065	0.0251677	301.04	2.84076	2.90327	801	0.0504676	1.35334	0.000703907	3.25E-10	1.15E-13	1.21E-13	-9.84E-27	-1.61E-18	-1.02E-26
171.686	53.3395	31.068	20.9998	-0.32407	1.34149	0.105628	10.9073	1.36588	0.282247	0.815534	0.369217	0.0622977	114.037	2.30767	4.72653	215	0.205825	1.61202	0.000712508	3.37E-10	5.99E-13	1.69E-13	3.23E-26	9.49E-19	4.28E-26
190.687	45.0243	23.6116	17.7261	-0.249264	2.43206	0.0961984	11.4293	1.43369	0.213861	0.979592	0.481749	0.0363284	174.182	2.5888	4.41491	454	0.125694	1.66002	0.000702294	2.98E-10	3.81E-14	3.52E-13	-2.22E-26	-6.00E-18	-3.41E-26
170.765	51.693	30.2714	20.3516	-0.327696	5.26341	0.137845	9.54795	1.75859	0.162087	0.964497	0.502815	0.0231604	220.779	3.30405	2.88977	357	0.0855392	1.82683	0.000695113	8.31E-10	2.39E-13	1.94E-14	-8.35E-28	-5.17E-19	1.03E-27
159.093	61.435	38.6158	24.187	-0.373649	7.18685	0.122253	10.171	1.88541	0.238033	2.06923	0.717408	0.0264512	292.941	3.22107	3.15764	891	0.0710337	1.28793	0.00069594	2.97E-10	1.35E-13	7.67E-14	-7.50E-27	-1.29E-18	2.19E-27
166.862	71.6064	42.9136	28.1915	-0.343064	2.23641	0.123829	10.0738	1.64478	0.20518	0.720721	0.315771	0.0484234	112.968	2.64655	3.8064	157	0.210714	1.87056	0.000688967	7.90E-10	4.97E-13	2.46E-13	-4.15E-26	-5.32E-18	-7.54E-26
182.69	52.9932	29.0072	20.8635	-0.280749	3.20749	0.070128	13.4742	1.77076	0.14198	1.34667	0.310312	0.0289769	232.381	3.56624	3.77828	683	0.0966596	1.72154	0.000676247	1.79E-10	6.76E-14	5.44E-14	2.08E-27	8.68E-21	-2.55E-27
164.7	62.5958	38.006	24.644	-0.351574	3.85364	0.125611	10.0021	1.84549	0.324508	0.330769	0.436793	0.0762075	130.647	3.06747	3.2607	204	0.160069	1.64128	0.000689164	2.22E-10	9.47E-14	1.25E-13	-1.31E-26	-1.85E-18	3.54E-27
158.419	62.445	39.4176	24.5847	-0.376303	1.4635	0.0775757	12.7275	2.05414	0.205838	1.55833	0.320075	0.0385472	193.058	2.84062	4.48053	332	0.109498	1.66421	0.000701799	1.30E-10	8.06E-14	2.48E-13	-2.82E-26	-2.74E-18	-2.09E-26
192.482	50.5287	26.2511	19.8932	-0.242195	5.28555	0.145297	9.29988	1.94465	0.462944	0.253807	0.628879	0.0637563	197.089	2.91864	3.18637	559	0.0530561	1.39079	0.000683738	6.74E-11	7.62E-15	5.82E-14	-1.20E-27	-4.77E-19	2.21E-28
