0	0	0.0454545	0	0	0	0	0.0227273	0.0454545	0.0227273	0	0.0454545	0.0454545	0	0	0.0227273	0	0.0454545	0	0	0	0.0681818	0.0227273	0	0	0.0227273	0.0227273	0	0.0227273	0	0.0454545	0.0454545	0	0.0227273	0	0.0227273	0.0227273	0	0.0227273	0.0454545	0	0.0227273	0.0454545	0.0227273	0.0909091	0	0.0681818	0.0227273	0	0.0454545	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.05	0.0636364	0.0136364	0.00909091	0	0.0227273	0.0136364	0.172727	0.0136364	0.0136364	0.00454545	0.00454545	0	0.0454545	0.0409091	0.0227273	0.0136364	0.0272727	0.0545455	0	0.00454545	0.00909091	0.00454545	0.0318182	0	0.0181818	0.00454545	0.00909091	0.0227273	0.00454545	0.00909091	0.00454545	0.0272727	0.00909091	0.0727273	0.0136364	0.0272727	0.00909091	0.00454545	0	0.0318182	0.0318182	0.00454545	0	0.00909091	0.0136364	0.0181818	0	0.00454545	0.0136364	
0	0.0285714	0	0	0	0	0.0285714	0.0857143	0.0571429	0.0285714	0	0	0	0	0.0285714	0	0	0.0571429	0.0285714	0	0.0285714	0	0	0.0571429	0.0285714	0.0571429	0	0	0.0571429	0.0285714	0.0285714	0	0	0.0285714	0.0285714	0.0285714	0	0	0	0	0.0285714	0.0571429	0.0571429	0.0285714	0	0	0.0571429	0.0285714	0.0285714	0	
0	0	0	0	0	0.8	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.0588235	0.176471	0	0	0	0	0	0.0588235	0	0	0.176471	0	0	0	0	0.0588235	0	0	0	0.117647	0	0	0	0	0.0588235	0	0	0	0	0.0588235	0	0	0	0	0	0	0	0	0.0588235	0	0.0588235	0	0.117647	0	0	0	
0	0	0.00787402	0.015748	0.0472441	0	0.023622	0	0.00787402	0.0393701	0.0393701	0.015748	0.015748	0.00787402	0.0314961	0.023622	0.00787402	0.015748	0	0.015748	0.023622	0.00787402	0.0393701	0.023622	0.0314961	0.0314961	0	0.0314961	0.023622	0.0393701	0.015748	0.0472441	0.00787402	0.0472441	0	0.023622	0.00787402	0.0314961	0.015748	0.0629921	0	0.015748	0.023622	0.00787402	0.023622	0.015748	0.0314961	0.023622	0	0.0314961	
0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0.0285714	0.257143	0	0.0285714	0	0	0	0	0	0.0285714	0	0.0571429	0	0.0285714	0	0.0285714	0.0285714	0	0	0	0	0	0.0571429	0	0	0.0285714	0	0.0285714	0	0.0285714	0	0	0	0.0571429	0	0.257143	0.0285714	0	0	0.0285714	0	0	0	0	
0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0.05	0	0	0	0.15	0	0	0	0	0.1	0	0.05	0.05	0	0.05	0	0.05	0	0	0.05	0.05	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	
0	0	0.0655738	0	0	0	0.0983607	0.0819672	0.0327869	0	0.0163934	0.0163934	0.0163934	0	0.0163934	0.0163934	0	0.0655738	0.0491803	0.0163934	0	0.0655738	0.0163934	0	0	0.0163934	0	0	0.0983607	0	0.0491803	0.0491803	0.0163934	0	0.0491803	0	0	0.0163934	0	0.0163934	0	0	0	0.0163934	0.0163934	0	0	0	0.0655738	0.0163934	
0	0.0131579	0.0263158	0	0.0263158	0.0789474	0.0131579	0.0921053	0.0131579	0.0263158	0.0131579	0.0657895	0.0131579	0	0.0131579	0	0	0.0394737	0.0131579	0.0131579	0.0263158	0.0263158	0.0526316	0.0394737	0.0394737	0.0131579	0.0657895	0.0131579	0	0	0	0.0263158	0	0.0263158	0.0131579	0	0.0263158	0.0131579	0.0131579	0.0131579	0	0.0263158	0.0394737	0	0	0.0131579	0.0131579	0	0.0394737	0	
0	0	0.1	0	0	0	0.1	0	0.2	0	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0	0	
