0.104623	0.0829705	0.0784454	0.0640773	0.0722516	0.0471825	0.0617921	0.0559624	0.0552562	0.0536959	0.0654448	0.0551303	0.105535	0.119687	0.0624735	0.114995	0.0840426	0.100318	0.0602883	0.0916722	0.0688736	0.0541335	0.0643667	0.060457	0.0730567	0.0782433	0.0750513	0.081572	0.114408	0.0524475	0.120589	0.0785998	0.0896419	0.0496621	0.10237	0.0429174	0.11259	0.0952462	0.104739	0.0675565	0.0798137	0.0870128	0.0616585	0.0799735	0.0944214	0.0747297	0.0761796	0.0962034	0.0714803	0.0626878	0.0571057	0.0534939	0.0782495	0.0743134	0.0520702	0.0592855	0.0683626	0.0509153	0.0844818	0.0686668	0.101475	0.0590917	0.103189	0.0585808	0.0432251	0.0495448	0.0297095	0.0375945	0.0705106	0.067862	0.0967695	0.122483	0.0539301	0.04735	0.10204	0.120727	0.0760544	0.0555828	0.067566	0.0468904	0.0926558	0.048974	0.0959107	0.0602132	0.125398	0.0625949	0.104168	0.0698822	0.0552767	0.0353114	0.0595711	0.0662887	0.0545528	0.0422074	0.0853988	0.0988528	0.0460524	0.0338726	0.0934581	0.0967711	0.0812047	0.0643516	0.0986139	0.0543599	0.0744806	0.0463392	0.0656371	0.0509946	0.0567993	0.0441022	0.0700854	0.0446846	0.104098	0.0885536	0.0999227	0.100294	0.0590534	0.0574218	0.0451845	0.0668882	0.0577445	0.0476562	0.0716	0.0514866	0.107506	0.0773501	0.108406	0.0524228	0.0811888	0.0603928	0.0801874	0.0549806	0.0806616	0.0568874	0.0504017	0.0219004	0.0935324	0.0532456	0.0956187	0.0734736	0.0850195	0.105643	0.0844493	0.112808	0.0561871	0.0786922	0.0660739	0.0924201	0.0949811	0.090831	0.0667552	0.1246	0.114152	0.091418	0.100733	0.0908968	0.0963125	0.0690564	0.10611	0.0742699	0.0880339	0.0593564	0.0749866	0.0534576	0.0865641	0.0675708	0.0819416	0.0887031	0.0734692	0.0468353	0.067086	0.0859834	0.0645873	0.086452	0.0611242	0.0906618	0.0690845	0.0550041	0.0532698	0.0491551	0.0499573	0.0394773	0.100071	0.113324	0.0442376	0.0446521	0.0959123	0.0960773	0.0790079	0.0607157	0.060138	0.0660885	0.0729904	0.0848959	0.0765901	0.0882374	0.100498	0.12082	0.0887942	0.112496	0.0693553	0.0650311	0.0576577	0.0691663	0.0280936	0.0212563	0.0946146	0.0987269	0.0507914	0.0373054	0.114807	0.106543	0.0927883	0.0780841	0.0997916	0.114748	0.0564998	0.0543242	0.055841	0.0570321	0.0617214	0.0428647	0.078466	0.073945	0.728911	0.817435	0.713084	0.732649	0.332056	0.278645	0.343122	0.320409	
0.0699654	0.0690002	0.0980634	0.038583	0.0638246	0.0801148	0	0.0450233	0.143969	0.0835934	0.133005	0.14748	0.152274	0.18445	0.144522	0.353838	0.0413174	0.111919	0.0603874	0.112193	0.0508073	0.0679452	0.0446484	0.0765056	0.0299371	0.0387085	0.00871501	0.0375601	0.0748119	0.0601112	0.0434228	0.0154127	0.0674535	0.0544312	0.0446122	0.0405476	0.138113	0.0720926	0.144951	0.0805393	0.130025	0.337216	0.162546	0.204244	0.0874001	0.230757	0.0518712	0.0851183	0.0553468	0.0448543	0.0418035	0.0653014	0.086036	0.0817442	0.0525214	0.0598066	0.0656986	0.0554751	0.074881	0.0371099	0.0352427	0.02753	0.0779868	0.0580599	0.111389	0.169791	0.14755	0.0902079	0.284113	0.364879	0.289353	0.180838	0.148188	0.142649	0.100972	0.0886503	0.0372316	0.0425886	0.0516088	0.0277812	0.0223025	0.0417067	0.0352656	0	0.00677452	0.00326581	0.0659564	0.0259216	0.0359644	0.0296387	0.0401471	0.0513609	0.118568	0.118291	0.128113	0.123693	0.387492	0.246664	0.204704	0.26621	0.220136	0.0821524	0.0876678	0.0160797	0.0395264	0.0413722	0.0789813	0.0424403	0.060497	0.0185876	0.0722426	0.0495676	0.0556845	0.052819	0.0712017	0.0725195	0.0527822	0.0344497	0.0757158	0.0782268	0.141186	0.112504	0.0866238	0.151881	0.340705	0.115486	0.203752	0.146212	0.10343	0.056236	0.0945155	0.0382042	0.0670763	0.0436936	0.06013	0.0443762	0.0317091	0.00703202	0.0405077	0.00355031	0.0227331	0.0574162	0.0254116	0.0783547	0.0301468	0.0640521	0.039771	0.0853837	0.0709311	0.127097	0.0958719	0.117952	0.179135	0.143638	0.344206	0.124471	0.0825194	0.0479806	0.201952	0.0569215	0.0616507	0.02173	0.0399979	0.0257966	0.0390534	0.0605771	0.0783754	0.0793018	0.0688689	0.0751889	0.0523272	0.0669606	0.0284877	0.0829783	0.0576969	0.0757798	0.0908292	0.167037	0.125606	0.111234	0.196616	0.254094	0.389034	0.25184	0.122419	0.108874	0.144465	0.124948	0.0370096	0.0501414	0.0622506	0.037275	0.0308096	0.0583819	0.0511086	0.0431615	0.0344169	0.0744872	0.029513	0.0367599	0.046119	0.0519179	0.0376117	0.0367291	0.143917	0.133148	0.114298	0.09979	0.262331	0.163983	0.30571	0.383557	0.0545587	0.108954	0.10448	0.218093	0.053978	0.0803826	0.0264156	0.0378515	0.0462939	0.075219	0.0635659	0.0908239	0.353939	0.377073	0.232589	0.389491	0.176751	0.19992	0.203306	0.174335	
0.0811967	0.119523	0.0902438	0.126468	0.0631271	0.0479536	0.100121	0.0628063	0.0609547	0.0181299	0.0586442	0.0288765	0.0605291	0.0696157	0.0274005	0.0424594	0.00675062	0.00405994	0.0304402	0.04294	0.0304562	0.052874	0.0240189	0.0331444	0.0944574	0.107196	0.0925948	0.111224	0.149276	0.0722068	0.159368	0.0950662	0.0852151	0.0242266	0.110704	0.0565798	0.0537199	0.0521632	0.0430865	0.0370184	0.131267	0.124965	0.083169	0.178537	0.0723119	0.0830854	0.0727375	0.0809995	0.0524998	0.0737217	0.0548305	0.0624683	0.100826	0.0789076	0.100213	0.116089	0.0919573	0.0881274	0.0793813	0.0566711	0.0973887	0.048105	0.109076	0.0504562	0.0491091	0.0272586	0.0430527	0.0354257	0.0883636	0.0955477	0.0486728	0.0509439	0.0464437	0.027932	0.0498569	0.0445651	0.0619853	0.0758139	0.0574668	0.0832059	0.147298	0.0959309	0.131229	0.0839368	0.130771	0.0751244	0.159016	0.0862199	0.0688666	0.0463776	0.110848	0.0686786	0.0269366	0.0464855	0.0653237	0.0615431	0.0214229	0.0475475	0.0567538	0.0495187	0.0798076	0.0882612	0.0471311	0.0617031	0.0764739	0.079613	0.0735352	0.0729195	0.0879457	0.105178	0.0807537	0.0858518	0.0941901	0.0775712	0.0859101	0.0950917	0.0629759	0.0591464	0.086663	0.0793609	0.0409521	0.0529595	0.0667285	0.0591873	0.0561066	0.0606997	0.0343087	0.0478592	0.0440582	0.0375472	0.0349341	0.0479166	0.0851885	0.0678643	0.0671101	0.0501575	0.123904	0.0762644	0.116067	0.0980288	0.123244	0.135255	0.130107	0.137984	0.049188	0.0988496	0.0778976	0.0892136	0.0471311	0.0600574	0.0663983	0.0831903	0.162883	0.109847	0.111602	0.161208	0.0957454	0.0879163	0.0721598	0.087885	0.0528373	0.0783836	0.0561094	0.0505266	0.0921188	0.0922731	0.102964	0.0885463	0.0654991	0.122168	0.0884477	0.0882813	0.0458026	0.0931568	0.0726286	0.0948143	0.0427665	0.0583819	0.0344497	0.0429513	0.0836746	0.0818351	0.0237006	0.0125329	0.0466763	0.0513892	0.0207251	0.0273769	0.0657773	0.0730678	0.0564024	0.0695577	0.130364	0.136057	0.121321	0.143166	0.0836572	0.122431	0.110583	0.138278	0.0544727	0.0546977	0.0715074	0.0590808	0.0619644	0.0563049	0.0395755	0.0367203	0.0207563	0.0214154	0.0341056	0.00756346	0.0315097	0.0885555	0.0564797	0.063459	0.0638246	0.0879861	0.0717466	0.0518432	0.0820993	0.119509	0.081141	0.0803122	0.595797	0.605681	0.643641	0.641204	0.526065	0.525029	0.466027	0.474833	
0.0632805	0.107184	0.0451416	0.094988	0.0888124	0.105266	0.0665903	0.0899083	0.0674391	0.0800926	0.060358	0.0626698	0.0610263	0.167413	0.0502894	0.105295	0.0247349	0.112151	0.0123903	0.0766112	0.0345434	0.0735967	0.038675	0.0612114	0.0643541	0.102643	0.0452596	0.0939754	0.111824	0.0927517	0.0598984	0.0978918	0.0845334	0.0655854	0.0625769	0.0838386	0.0597633	0.101518	0.0553818	0.0690891	0.085974	0.199455	0.0227189	0.206482	0.0871168	0.118823	0.0137503	0.0973389	0.0744893	0.116245	0.0403398	0.0579373	0.0775733	0.0751588	0.0455975	0.0925127	0.0591491	0.0488451	0.0526688	0.083301	0.0477713	0.0416641	0.0661863	0.0804931	0.0958871	0.1031	0.0409876	0.0862911	0.280575	0.234657	0.0563336	0.0563795	0.189534	0.115531	0.0617293	0.0395346	0.0989427	0.085143	0.0273533	0.0557888	0.102954	0.0872928	0.0608194	0.0970146	0.0935117	0.0721038	0.127855	0.140205	0.080457	0.0569329	0.0863304	0.0888451	0.183679	0.140037	0.0952716	0.0676282	0.203846	0.128388	0.0824352	0.0630784	0.155579	0.108504	0.0835837	0.0945275	0.109552	0.0638854	0.0542319	0.0466001	0.108125	0.045281	0.0669944	0.0464159	0.0752276	0.0883673	0.059785	0.0899083	0.0914251	0.0586415	0.076588	0.0920732	0.136195	0.0976274	0.0935756	0.0595656	0.135988	0.121683	0.0505937	0.0748054	0.112812	0.0647197	0.0600439	0.0731783	0.0576185	0.0551274	0.0621805	0.0765077	0.0804048	0.0445361	0.0850233	0.107279	0.0992753	0.096691	0.0959713	0.142652	0.106759	0.0722918	0.0327569	0.0771493	0.0886375	0.117942	0.0567708	0.112851	0.183345	0.138429	0.0959359	0.218157	0.170456	0.092586	0.123165	0.113017	0.0933803	0.0690938	0.0637537	0.0647447	0.0613643	0.0646498	0.0741196	0.0831554	0.0831515	0.0761924	0.0766786	0.0764465	0.0522221	0.0805894	0.0470315	0.0813955	0.15679	0.109168	0.0847492	0.101918	0.250646	0.110199	0.137119	0.0961647	0.132913	0.108501	0.121522	0.0931915	0.0652593	0.0668253	0.0565284	0.0874556	0.0592528	0.0889451	0.0629014	0.118324	0.0974302	0.137185	0.0523981	0.119249	0.0737042	0.0874519	0.0565798	0.0741305	0.135885	0.107158	0.104582	0.0793874	0.133156	0.136957	0.139797	0.144051	0.0902563	0.125363	0.0761542	0.115178	0.0330858	0.0427174	0.0203791	0.0416292	0.0794688	0.0726308	0.0552182	0.0623803	0.410441	0.562286	0.803218	0.608969	0.316615	0.302563	0.254129	0.344464	
0.107107	0.0945719	0.113423	0.0794342	0.044347	0.0321344	0.0394855	0.0456223	0.0549395	0.0651304	0.0918342	0.0863267	0.180299	0.259255	0.239515	0.260335	0.0990227	0.146314	0.0770906	0.0912658	0.0161299	0.0146824	0.0215358	0.0196031	0.0434339	0.0646073	0.0429325	0.0589301	0.114234	0.0555392	0.0912641	0.0650112	0.0822802	0.0279263	0.07931	0.040143	0.124211	0.120253	0.134726	0.0918078	0.120408	0.173369	0.0548217	0.0521942	0.0793202	0.10117	0.046548	0.0622351	0.0514489	0.0514615	0.0308201	0.0366895	0.0727086	0.0718276	0.0681044	0.0495644	0.0356303	0.022569	0.0261017	0.0218412	0.0774127	0.0341198	0.0838463	0.0553526	0.0429814	0.0442558	0.0336332	0.0189236	0.0603366	0.0719108	0.0121266	0.0110384	0.0529046	0.0653855	0.00852757	0.0106509	0.0657723	0.0599685	0.042581	0.0353297	0.0818627	0.0508518	0.0422763	0.0220914	0.0809296	0.0316275	0.104035	0.0905905	0.0232462	0.0287193	0.04096	0.0463567	0.0348832	0.0407226	0.0110384	0.0121266	0.10481	0.0998418	0	0	0.119696	0.0986368	0.0528373	0.0644846	0.0375342	0.0260832	0.0444526	0.0323099	0.035412	0.0219887	0.0432848	0.053121	0.0667745	0.0907829	0.0627419	0.0862555	0.0478929	0.0477239	0.0451809	0.0581211	0.0924638	0.0802921	0.03012	0.0245512	0.26207	0.16584	0.190532	0.110654	0.153396	0.101026	0.166665	0.0949777	0.0577809	0.0437638	0.0617894	0.0451201	0.0556845	0.0213776	0.0728574	0.0525244	0.0496556	0.0860285	0.0705038	0.106631	0.0330174	0.0806295	0.0587929	0.105284	0.154271	0.139693	0.158234	0.115911	0.16477	0.118027	0.219265	0.130055	0.0672352	0.0583237	0.112554	0.085395	0.0587021	0.0517371	0.0790385	0.0647971	0.0645096	0.0590917	0.0688454	0.0633239	0.0197673	0.0158265	0.020395	0.0163291	0.0368784	0.089152	0.0449371	0.092804	0.0679928	0.058332	0.0762666	0.0526074	0.0117888	0.00823842	0.0404957	0.0282999	0.0362998	0.0319326	0.0750922	0.0586663	0.0364154	0.054745	0.0555304	0.0582294	0.0279147	0.043937	0.0654818	0.0779432	0.0553556	0.0875848	0.067408	0.104439	0.0505969	0.0338009	0.0321092	0.0380941	0.025418	0.0300878	0.0380431	0.0294856	0.0123511	0.00978093	0.0468767	0.0360317	0.0736011	0.0859458	0.132303	0.12966	0.0344685	0.0583431	0.00754207	0.0177607	0	0	0.0293373	0.0505202	0.741558	0.765351	0.742079	0.794884	0.242478	0.211644	0.222608	0.240715	
0.0736406	0.0444308	0.0583597	0.073805	0.0763767	0.0836881	0.0946727	0.0817086	0.124987	0.109276	0.172352	0.102113	0.238587	0.20632	0.270851	0.214406	0.143943	0.137402	0.131336	0.114659	0.0744155	0.0760076	0.0433669	0.039506	0.0392186	0.0710267	0.0629374	0.0764253	0.0837441	0.0705839	0.0553497	0.0797813	0.0741763	0.0567936	0.0581489	0.0442449	0.139449	0.11087	0.157521	0.113542	0.205377	0.249977	0.233189	0.206343	0.116045	0.161784	0.093724	0.094729	0.0832117	0.0849644	0.0375299	0.0518369	0.0650485	0.0503793	0.0753414	0.0648519	0.0457284	0.0451022	0.0483664	0.047035	0.0419617	0.045491	0.0525675	0.0416408	0.06845	0.112491	0.085767	0.0632294	0.201275	0.323245	0.0826759	0.0684972	0.157772	0.118583	0.046548	0.0524444	0.0882502	0.0531939	0.0575539	0.0503953	0.076706	0.0493913	0.0356258	0.0357842	0.0620843	0.0950849	0.0896599	0.0996263	0.0529473	0.0615379	0.0647622	0.0672808	0.15083	0.131547	0.0542915	0.0636091	0.284685	0.17723	0.0332369	0.0256458	0.182069	0.0581322	0.0748939	0.0489443	0.0732335	0.0544757	0.0497369	0.0222008	0.060173	0.043486	0.0634564	0.0460875	0.0244721	0.0114692	0.0762305	0.0566255	0.0586305	0.050648	0.0716294	0.0756325	0.139526	0.0322498	0.0476494	0.025759	0.431182	0.0500962	0.278866	0.0465063	0.150869	0.032079	0.146138	0.0277521	0.0473227	0.0100257	0.0799412	0.0295075	0.0709493	0.0653311	0.0946676	0.0644746	0.0518432	0.107285	0.0928283	0.130521	0.0722583	0.065578	0.0654719	0.0842002	0.147386	0.0506289	0.128649	0.0726375	0.205403	0.0460594	0.296437	0.0435417	0.082394	0.100071	0.183988	0.0681921	0.0536959	0.0268645	0.0659171	0.0333388	0.075946	0.0503311	0.0731695	0.0467074	0.0529412	0.0936792	0.0626801	0.0600923	0.0488253	0.0746042	0.0655607	0.0742176	0.0847149	0.0822684	0.139661	0.0707417	0.131315	0.302066	0.233763	0.141076	0.0506831	0.13483	0.137922	0.0878703	0.0612193	0.0765246	0.119612	0.071521	0.0631578	0.0769605	0.0768386	0.0916404	0.0787312	0.116177	0.0721979	0.0952988	0.0520329	0.0570859	0.0602642	0.0647946	0.0724191	0.124816	0.12671	0.0733195	0.0887614	0.141428	0.198463	0.10471	0.108981	0.128623	0.179982	0.12426	0.0703477	0.0977051	0.0921592	0.0742634	0.0448038	0.0812882	0.0188037	0.0374567	0.25525	0.464476	0.303645	0.749404	0.27712	0.298398	0.312455	0.249519	
0.05934	0.109261	0.0769563	0.0743351	0.097033	0.10923	0.101845	0.0844282	0.0732997	0.118628	0.110663	0.100088	0.0643366	0.16702	0.0966893	0.12584	0.0475951	0.12123	0.067372	0.0958685	0.0495481	0.113071	0.0761839	0.0717398	0.0544342	0.0715119	0.0766576	0.0651453	0.1351	0.101026	0.116545	0.0733151	0.0790774	0.0841445	0.0948858	0.0775441	0.0899119	0.0986941	0.0963008	0.0828243	0.0696366	0.137342	0.0988152	0.10891	0.0854272	0.146761	0.135163	0.128706	0.0472133	0.0805694	0.0512443	0.0522282	0.0501123	0.0925476	0.0795886	0.0589822	0.0886685	0.0793976	0.111093	0.0736186	0.054011	0.0756133	0.0777543	0.0598822	0.0730103	0.118127	0.112811	0.099503	0.0899244	0.127497	0.18752	0.103429	0.0847644	0.110673	0.0849815	0.0516746	0.062582	0.0909003	0.0989884	0.0702788	0.109224	0.0810154	0.0985286	0.0612694	0.0716384	0.100323	0.10896	0.0888306	0.0354849	0.059812	0.0550012	0.0637385	0.0802962	0.0927081	0.093743	0.0740738	0.133484	0.178844	0.105656	0.0845048	0.121498	0.118778	0.1106	0.0482593	0.0806255	0.110331	0.131526	0.0919608	0.0573908	0.0849054	0.0671245	0.0741109	0.0577221	0.0929014	0.0964316	0.122854	0.0588588	0.086336	0.0784269	0.093774	0.103354	0.110428	0.109515	0.0580516	0.118326	0.121495	0.131437	0.0633724	0.0900232	0.0998273	0.0720814	0.0330271	0.0733834	0.086293	0.0990733	0.0392639	0.0280418	0.0422151	0.079842	0.0534395	0.0366101	0.0967043	0.106715	0.135611	0.055227	0.10344	0.086866	0.106455	0.0892009	0.131045	0.0845659	0.0846519	0.102939	0.144353	0.110373	0.0873113	0.107572	0.129594	0.173833	0.12585	0.0453024	0.0610686	0.0910762	0.0867077	0.0681163	0.108352	0.0874796	0.0750254	0.0463427	0.0621805	0.087037	0.067312	0.0557917	0.0854158	0.0765626	0.0771639	0.0871872	0.107461	0.136313	0.103795	0.103823	0.146359	0.182235	0.140533	0.0707029	0.106986	0.133466	0.103446	0.0571623	0.108601	0.083202	0.0900663	0.0384151	0.08975	0.0819042	0.107736	0.0700992	0.112177	0.102391	0.107632	0.0623984	0.0710495	0.0813995	0.0622792	0.0704671	0.0808397	0.113796	0.0892372	0.0997414	0.136433	0.165568	0.112927	0.0802378	0.131334	0.139651	0.127775	0.0640597	0.11801	0.0926	0.0845698	0.0450807	0.0750254	0.0965371	0.0758011	0.767151	0.475792	0.465746	0.679772	0.269795	0.35793	0.395155	0.31468	
0.0616795	0.103633	0.0535361	0.0892589	0.0507277	0.0713943	0.0363888	0.0699215	0.104806	0.0991548	0.129851	0.146754	0.15953	0.223252	0.170989	0.331519	0.112672	0.180208	0.0882502	0.170423	0.0537681	0.0634208	0.0393297	0.035585	0.0258779	0.0612114	0.0133931	0.0114409	0.0563881	0.031443	0.0205843	0.0303818	0.0497953	0.0646248	0.0449766	0.0411371	0.0844608	0.140965	0.0749888	0.106453	0.266863	0.471343	0.156147	0.348888	0.160806	0.285372	0.0676951	0.125409	0.0594788	0.0731673	0.0359554	0.0455478	0.0555246	0.071478	0.046555	0.0389581	0.0691265	0.0517589	0.0845277	0.0557859	0.0475577	0.0562245	0.0774649	0.048058	0.102549	0.228871	0.101615	0.109894	0.288674	0.264352	0.0953683	0.0645472	0.23346	0.170766	0.0628037	0.0549012	0.0719198	0.0743808	0.0397791	0.034115	0	0.0270085	0	0	0	0	0.0680118	0.027483	0.0469387	0.0597174	0.0720478	0.0733944	0.201919	0.134025	0.0715503	0.0731363	0.458977	0.208188	0.0946044	0.0584178	0.226013	0.116736	0.0785031	0.0850537	0.0486562	0.0544401	0.0432774	0.0452131	0.0355668	0.029513	0.0475067	0.0304562	0.0383267	0.0870982	0.0656961	0.109548	0.0535784	0.0427287	0.0529687	0.0624761	0.157693	0.0892317	0.0639663	0.0943804	0.252703	0.0666655	0.119424	0.0818509	0.127979	0.0652692	0.0948875	0.0384361	0.0322498	0.0316836	0.04129	0.0251431	0.0114692	0.0214606	0.0539511	0.0298289	0.00944471	0.0425734	0.0292711	0.0741893	0.00397953	0.0670089	0.00220181	0.0659539	0.0802418	0.0801209	0.0578228	0.0649565	0.308921	0.0751373	0.411198	0.0522623	0.117364	0.0474012	0.269079	0.0913579	0.0567879	0.044201	0.0789035	0.0634412	0.0375084	0.0490729	0.0562705	0.0624036	0.0329978	0.0795054	0.0428156	0.0724905	0.0110676	0.0893765	0.0373919	0.0587048	0.0836108	0.0979908	0.19356	0.0771283	0.113371	0.0690845	0.411204	0.280536	0.0750685	0.0636548	0.199296	0.204164	0.0616323	0.0518213	0.0855859	0.0654991	0.0230578	0.0280072	0.0152334	0.0472988	0.00598957	0.0731209	0.0123642	0.0415514	0.0490827	0.0759566	0.0470796	0.052188	0.0597877	0.0562906	0.16671	0.173636	0.131653	0.13187	0.310384	0.400375	0.115831	0.133671	0.167202	0.250851	0.0276003	0.0846881	0.0204267	0.0578172	0.0208107	0.0572725	0.0347672	0.053197	0.190562	0.325714	0.308113	0.334583	0.13869	0.210894	0.158661	0.185022	
0.0471859	0.0606118	0.0400019	0.057419	0.0818173	0.0850157	0.0432363	0.0563623	0.0293318	0.0328849	0.0258904	0.0256143	0.0389996	0	0.0282084	0	0.0461821	0	0.0369178	0	0.0592201	0.0353526	0.0525398	0.034809	0.0962118	0.0788953	0.0629348	0.0665442	0.11102	0.0996815	0.0668616	0.0727153	0.0406511	0.0341292	0.0218634	0.0256017	0.0297258	0.0218856	0.0299209	0.0371839	0.0256458	0.025188	0.0219077	0.0397344	0.0453843	0.0510516	0.0313194	0.0526474	0.0289044	0.0338821	0.0173836	0.0303392	0.0612351	0.0436936	0.0433184	0.0354348	0.087426	0.0698174	0.0927046	0.0848844	0.0533487	0.0468629	0.0446557	0.0618313	0.0429475	0.00660543	0.039604	0.00429212	0.0740891	0.117722	0.07833	0.132676	0.0727997	0.0793283	0.0674248	0.0793976	0.0611691	0.0424974	0.049844	0.0447208	0.0799796	0.0728796	0.0594298	0.0598579	0.102904	0.0672472	0.115422	0.105821	0.0608034	0.0533759	0.0774858	0.0876328	0.0835721	0.072935	0.0860942	0.0865118	0.0878207	0.0516902	0.079836	0.052219	0.0632524	0.0494338	0.049316	0.0393502	0.037288	0.0198895	0.0290439	0.0268585	0.081758	0.0678691	0.0804429	0.0784207	0.0761393	0.0343511	0.0583736	0.0213095	0.0615641	0.0576717	0.08284	0.0798441	0.0452381	0.00582544	0.0429212	0.00833592	0.0567452	0	0.0420117	0	0.0284196	0	0.0143484	0	0.0429513	0.0270384	0.0491551	0.0433035	0.0798097	0.0589164	0.0895932	0.0896076	0.0792753	0.0862461	0.0950934	0.110039	0.0425506	0.0501317	0.0303285	0.0507468	0.0417067	0	0.0240256	0	0.0305092	0	0.0305092	0	0.0604409	0.0303339	0.0579568	0.0392598	0.0558728	0.0343699	0.0514709	0.0363532	0.0660176	0.054804	0.057582	0.0552913	0.0867263	0.0850613	0.0884678	0.0807457	0.059982	0.0510674	0.0386081	0.0360765	0.0301093	0.0223893	0.0152015	0.0360317	0.0676186	0.101715	0.0760969	0.137109	0.0635709	0.0635608	0.073423	0.0832039	0.0584344	0.0415592	0.0549395	0.044212	0.0708787	0.0775421	0.0754378	0.0917884	0.121652	0.118884	0.0756304	0.0861393	0.0803525	0.077798	0.0408968	0.0507245	0.10382	0.0854253	0.0917427	0.0882136	0.0701015	0.0449155	0.0762962	0.0392474	0.0618365	0.0500543	0.0603607	0.0487458	0.00781565	0.0303499	0.00914922	0.037907	0.0557917	0.0812604	0.0565341	0.093624	0.829287	0.867279	0.864682	0.842115	0.266087	0.239793	0.234083	0.267683	
0.0942999	0.0779412	0.0703523	0.0682466	0.0858687	0.0937551	0.053756	0.0807897	0.0344778	0.0763746	0.0289547	0.119429	0.047707	0.102383	0.0459259	0.171412	0.0747427	0.121568	0.0660518	0.132348	0.0534062	0.0915946	0.0282427	0.0932019	0.0840695	0.0965237	0.0616192	0.0822409	0.114306	0.112573	0.0474863	0.0930161	0.062551	0.0607343	0.0568789	0.0780696	0.069933	0.108628	0.0588725	0.107581	0.0899783	0.137575	0.0764549	0.106659	0.103566	0.143069	0.070334	0.0990129	0.0750146	0.101103	0.055667	0.0999502	0.0789833	0.0754335	0.0442741	0.0594054	0.0700808	0.0917215	0.0937499	0.0861655	0.0488914	0.0738925	0.0611057	0.0751395	0.0731186	0.117191	0.0693716	0.0947392	0.209004	0.278453	0.117707	0.141856	0.220392	0.174386	0.124631	0.137045	0.127998	0.0864726	0.08501	0.0895391	0.101634	0.0849948	0.0777502	0.0730678	0.0709311	0.0583736	0.138387	0.0969363	0.0640698	0.0697688	0.101532	0.0976754	0.200245	0.17128	0.149413	0.170163	0.293402	0.141761	0.145796	0.151368	0.157268	0.0590835	0.0915134	0.0704189	0.085306	0.0578312	0.0738816	0.0480479	0.0937671	0.0583237	0.0793955	0.0691476	0.0661814	0.0415592	0.0916634	0.0724191	0.112302	0.0632933	0.0794932	0.101029	0.139325	0.0492602	0.0712743	0.0614643	0.109119	0.0500478	0.0862162	0.0641429	0.0889923	0.0464089	0.0880871	0.048105	0.0620374	0.0377318	0.0844206	0.0408217	0.049086	0.0295568	0.0949301	0.0528128	0.0644595	0.0574471	0.0992753	0.111444	0.0796069	0.0599496	0.0657552	0.0666243	0.0837248	0.0311071	0.0777626	0.0315046	0.100431	0.0358924	0.0965187	0.0320689	0.105763	0.0749952	0.156046	0.0589658	0.0687844	0.0508136	0.105922	0.0861768	0.0458308	0.0587213	0.0778416	0.0634259	0.0847816	0.0888451	0.0519552	0.0725262	0.0718996	0.07468	0.0693832	0.0597282	0.070906	0.053744	0.101589	0.046238	0.179242	0.168008	0.282886	0.244469	0.139015	0.132429	0.199387	0.207709	0.0570378	0.0741065	0.0604837	0.0994201	0.046238	0.0602588	0.0566939	0.0966492	0.10762	0.120488	0.0698267	0.0527455	0.0867394	0.0884002	0.0867394	0.0650559	0.153449	0.153613	0.185089	0.197638	0.135955	0.106883	0.130512	0.177889	0.0579875	0.0978621	0.0537049	0.16401	0.051452	0.0794728	0.0443215	0.0986499	0.0503408	0.0754057	0.0586828	0.0840157	0.501579	0.580675	0.597721	0.503444	0.317621	0.333742	0.325933	0.349487	
